시군구,번지,전월세구분,계약면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 강동구 천호동,1**,월세,25.09,"1,000",50,성안로27길,단독다가구
서울특별시 강동구 천호동,3**,월세,33.0,500,29,상암로14길,단독다가구
서울특별시 강동구 천호동,4**,월세,33.0,500,45,구천면로16길,단독다가구
서울특별시 강동구 천호동,3*,월세,30.0,500,45,상암로41나길,단독다가구
서울특별시 강동구 천호동,5**,월세,55.64,"2,000",90,구천면로30길,단독다가구
서울특별시 강동구 천호동,3**,월세,49.41,"12,000",30,천중로18길,단독다가구
서울특별시 강동구 천호동,3**,월세,50.0,"1,000",45,구천면로33길,단독다가구
서울특별시 강동구 천호동,3*,월세,30.0,500,45,상암로41나길,단독다가구
서울특별시 강동구 암사동,4**,월세,23.0,500,40,구천면로47길,단독다가구
서울특별시 강동구 암사동,4**,월세,25.0,500,30,구천면로47길,단독다가구
서울특별시 송파구 석촌동,2**,월세,23.0,"1,000",63,삼학사로8길,단독다가구
서울특별시 송파구 방이동,1**,월세,52.12,"3,000",85,올림픽로32길,단독다가구
서울특별시 노원구 상계동,1**,월세,70.86,"2,000",47,한글비석로24바길,단독다가구
서울특별시 은평구 갈현동,4**,월세,54.72,"1,000",80,통일로83길,단독다가구
서울특별시 마포구 도화동,3**,월세,29.6,"1,000",45,삼개로5길,단독다가구
서울특별시 은평구 응암동,1**,월세,43.0,"5,000",55,응암로32길,단독다가구
서울특별시 은평구 응암동,7**,월세,54.54,"11,000",10,응암로12길,단독다가구
서울특별시 은평구 응암동,7**,월세,45.0,"1,000",70,응암로12길,단독다가구
서울특별시 마포구 연남동,2**,월세,23.1,"1,000",77,동교로51안길,단독다가구
서울특별시 마포구 연남동,3**,월세,35.0,"10,000",60,동교로32길,단독다가구
서울특별시 마포구 연남동,2**,월세,18.18,"2,000",56,성미산로,단독다가구
서울특별시 은평구 불광동,3**,월세,28.0,500,35,연서로35길,단독다가구
서울특별시 은평구 불광동,3**,전세,27.22,"8,000",0,연서로31길,단독다가구
서울특별시 은평구 불광동,1**,월세,49.34,"3,000",40,연서로40길,단독다가구
서울특별시 은평구 불광동,4**,월세,54.39,"2,000",60,연서로35길,단독다가구
서울특별시 은평구 불광동,4**,월세,51.27,"2,000",40,통일로92나길,단독다가구
서울특별시 은평구 불광동,4**,월세,54.39,"2,000",65,연서로35길,단독다가구
서울특별시 마포구 염리동,4**,월세,18.0,500,50,숭문16다길,단독다가구
서울특별시 마포구 염리동,*,월세,12.0,500,40,숭문16길,단독다가구
서울특별시 은평구 녹번동,1**,전세,56.0,"18,000",0,녹번로9길,단독다가구
서울특별시 노원구 중계동,1**,월세,20.0,"3,000",45,중계로16길,단독다가구
서울특별시 노원구 상계동,3**,월세,90.53,"3,000",70,상계로10길,단독다가구
서울특별시 노원구 상계동,1**,월세,15.0,500,42,한글비석로36길,단독다가구
서울특별시 노원구 상계동,1**,월세,43.35,"10,000",20,상계로12길,단독다가구
서울특별시 노원구 상계동,1**,월세,55.23,"1,000",60,한글비석로24라길,단독다가구
서울특별시 은평구 역촌동,8*,월세,38.86,"1,000",60,은평로3길,단독다가구
서울특별시 은평구 역촌동,*,월세,25.0,500,40,연서로16길,단독다가구
서울특별시 마포구 연남동,4**,월세,18.0,500,50,성미산로18길,단독다가구
서울특별시 마포구 노고산동,*,월세,20.0,"1,000",56,고산길,단독다가구
서울특별시 마포구 연남동,3**,월세,35.0,"10,000",60,동교로32길,단독다가구
서울특별시 마포구 연남동,3**,월세,35.0,"3,000",88,동교로32길,단독다가구
서울특별시 마포구 공덕동,1**,월세,19.38,500,35,효창목길,단독다가구
서울특별시 마포구 공덕동,1**,월세,33.0,"2,000",60,만리재옛6길,단독다가구
서울특별시 마포구 공덕동,1*,월세,60.0,"15,000",25,효창원로95길,단독다가구
서울특별시 은평구 신사동,2*,월세,39.66,500,40,증산로21길,단독다가구
서울특별시 노원구 공릉동,5**,월세,16.0,200,30,동일로186길,단독다가구
서울특별시 노원구 공릉동,5**,월세,23.0,"3,000",30,동일로176길,단독다가구
서울특별시 노원구 공릉동,5**,월세,13.0,500,36,동일로183길,단독다가구
서울특별시 노원구 공릉동,4**,월세,18.0,150,40,공릉로41라길,단독다가구
서울특별시 노원구 공릉동,5**,월세,18.0,500,33,동일로173가길,단독다가구
서울특별시 노원구 공릉동,6**,월세,40.0,"4,000",60,섬밭로,단독다가구
서울특별시 노원구 공릉동,1**,월세,22.0,"1,000",50,화랑로51가길,단독다가구
서울특별시 서대문구 충정로2가,5*,월세,40.0,"5,000",70,경기대로11길,단독다가구
서울특별시 노원구 공릉동,6**,월세,16.0,"1,000",30,공릉로20가길,단독다가구
서울특별시 노원구 공릉동,3**,전세,16.5,"8,500",0,동일로196길,단독다가구
서울특별시 노원구 공릉동,2**,월세,50.25,"3,000",110,노원로1길,단독다가구
서울특별시 노원구 공릉동,4**,월세,20.0,200,25,동일로183길,단독다가구
서울특별시 마포구 신수동,2**,전세,20.3,"9,000",0,독막로32안길,단독다가구
서울특별시 마포구 신수동,8*,월세,16.0,"1,000",55,광성로6안길,단독다가구
서울특별시 마포구 신수동,1**,월세,15.0,500,45,독막로,단독다가구
서울특별시 마포구 구수동,4*,전세,43.59,"16,500",0,독막로24길,단독다가구
서울특별시 마포구 창전동,*,월세,30.0,"2,000",39,와우산로24길,단독다가구
서울특별시 마포구 상수동,3**,월세,19.5,"1,000",65,토정로11길,단독다가구
서울특별시 서대문구 홍제동,2**,월세,53.08,"3,000",120,세무서1길,단독다가구
서울특별시 서대문구 홍제동,2**,전세,45.0,"19,800",0,세무서1길,단독다가구
서울특별시 서대문구 홍은동,4**,월세,30.0,500,60,명지대길,단독다가구
서울특별시 마포구 서교동,3**,월세,25.0,"3,000",60,와우산로29라길,단독다가구
서울특별시 마포구 서교동,2**,월세,29.75,500,31,월드컵북로9길,단독다가구
서울특별시 노원구 월계동,2**,월세,20.0,500,50,초안산로2길,단독다가구
서울특별시 노원구 월계동,5**,월세,15.0,500,43,광운로15길,단독다가구
서울특별시 서대문구 대현동,5*,월세,15.0,"1,000",60,이화여대2나길,단독다가구
서울특별시 서대문구 홍은동,*,월세,50.0,"1,000",60,홍은중앙로,단독다가구
서울특별시 서대문구 홍은동,4**,월세,67.06,"2,000",90,증가로4길,단독다가구
서울특별시 노원구 월계동,4**,전세,45.0,"13,000",0,광운로2가길,단독다가구
서울특별시 노원구 월계동,2**,월세,20.0,500,35,초안산로2길,단독다가구
서울특별시 노원구 월계동,2**,월세,20.0,500,50,초안산로2길,단독다가구
서울특별시 노원구 월계동,4**,월세,16.0,200,32,광운로7길,단독다가구
서울특별시 노원구 월계동,4**,월세,23.1,400,29,석계로13길,단독다가구
서울특별시 도봉구 도봉동,6**,전세,65.0,"15,000",0,도봉로152가길,단독다가구
서울특별시 도봉구 도봉동,5**,월세,34.93,500,40,도봉로175길,단독다가구
서울특별시 도봉구 도봉동,2**,월세,23.14,500,37,도봉산4나길,단독다가구
서울특별시 도봉구 도봉동,6**,월세,50.0,"1,000",60,도당로31길,단독다가구
서울특별시 도봉구 도봉동,5**,월세,33.0,700,40,도봉로185길,단독다가구
서울특별시 서대문구 남가좌동,*,전세,13.0,"5,500",0,명지대3길,단독다가구
서울특별시 서대문구 남가좌동,3**,월세,18.0,"1,000",40,명지대길,단독다가구
서울특별시 서대문구 남가좌동,*,월세,19.0,500,52,명지대1라길,단독다가구
서울특별시 서대문구 남가좌동,3**,월세,95.69,"6,000",50,거북골로,단독다가구
서울특별시 마포구 동교동,2**,월세,20.0,500,52,월드컵북로4길,단독다가구
서울특별시 도봉구 창동,2**,월세,20.0,"1,000",45,해등로16길,단독다가구
서울특별시 도봉구 창동,2**,월세,54.7,"3,000",60,노해로63다길,단독다가구
서울특별시 도봉구 창동,4**,전세,35.48,"12,000",0,덕릉로60타길,단독다가구
서울특별시 마포구 동교동,1**,월세,23.1,"1,000",55,와우산로37길,단독다가구
서울특별시 서대문구 창천동,5*,전세,21.0,"6,000",0,연세로5가길,단독다가구
서울특별시 서대문구 창천동,1**,월세,23.1,"3,000",70,신촌로9길,단독다가구
서울특별시 서대문구 창천동,9*,전세,20.0,"12,000",0,성산로20길,단독다가구
서울특별시 서대문구 창천동,6*,월세,16.5,"1,000",52,신촌로9길,단독다가구
서울특별시 서대문구 창천동,1**,월세,20.0,"1,000",60,신촌로7안길,단독다가구
서울특별시 서대문구 창천동,5*,월세,19.83,"1,000",63,연세로11길,단독다가구
서울특별시 서대문구 창천동,1**,월세,17.0,"1,000",55,신촌로7길,단독다가구
서울특별시 서대문구 창천동,4**,월세,31.3,500,62,연희로2안길,단독다가구
서울특별시 도봉구 방학동,3**,월세,76.26,"2,000",65,시루봉로19길,단독다가구
서울특별시 도봉구 방학동,6**,월세,237.33,"3,000",28,방학로4길,단독다가구
서울특별시 마포구 합정동,4**,월세,20.0,500,35,희우정로,단독다가구
서울특별시 마포구 합정동,3**,월세,52.54,"5,000",120,포은로2가길,단독다가구
서울특별시 도봉구 쌍문동,4**,월세,42.23,"1,000",35,우이천로,단독다가구
서울특별시 도봉구 쌍문동,4**,월세,20.7,300,55,삼양로,단독다가구
서울특별시 도봉구 쌍문동,8*,월세,41.0,500,40,도봉로123길,단독다가구
서울특별시 도봉구 쌍문동,5**,월세,19.0,500,40,삼양로,단독다가구
서울특별시 도봉구 쌍문동,3**,월세,79.5,"3,000",90,노해로46길,단독다가구
서울특별시 도봉구 쌍문동,6**,월세,45.13,"1,000",55,해등로17길,단독다가구
서울특별시 도봉구 쌍문동,1**,월세,19.0,"1,000",49,노해로60길,단독다가구
서울특별시 도봉구 쌍문동,4**,월세,59.74,"2,000",60,우이천로39길,단독다가구
서울특별시 강북구 우이동,7*,월세,21.0,300,37,삼양로141길,단독다가구
서울특별시 서대문구 북가좌동,*,월세,28.8,"2,000",75,증가로20길,단독다가구
서울특별시 서대문구 북가좌동,3**,전세,43.0,"16,800",0,불광천길,단독다가구
서울특별시 서대문구 북가좌동,2**,월세,29.0,"3,000",50,증가로17길,단독다가구
서울특별시 서대문구 북가좌동,3**,전세,43.0,"16,800",0,불광천길,단독다가구
서울특별시 강북구 수유동,1**,월세,39.77,"1,000",70,노해로9길,단독다가구
서울특별시 강북구 수유동,1**,월세,33.0,"2,000",85,한천로140길,단독다가구
서울특별시 강북구 수유동,1**,월세,49.64,"1,000",100,한천로148길,단독다가구
서울특별시 강북구 수유동,4**,월세,23.0,"1,000",50,덕릉로,단독다가구
서울특별시 강북구 수유동,2**,월세,33.0,300,37,한천로143길,단독다가구
서울특별시 강북구 수유동,1**,월세,13.0,200,28,한천로143길,단독다가구
서울특별시 강북구 수유동,1**,월세,18.0,100,33,한천로140길,단독다가구
서울특별시 서대문구 연희동,3**,전세,20.0,"9,000",0,성산로17길,단독다가구
서울특별시 서대문구 연희동,3**,월세,21.0,"1,000",75,연희로10가길,단독다가구
서울특별시 서대문구 연희동,3*,월세,19.0,"3,000",55,연희로10길,단독다가구
서울특별시 서대문구 연희동,3**,월세,15.0,"3,000",30,성산로17길,단독다가구
서울특별시 서대문구 연희동,1**,월세,18.24,"1,000",70,연희로33길,단독다가구
서울특별시 서대문구 연희동,1**,월세,17.0,400,45,연희로8길,단독다가구
서울특별시 서대문구 연희동,3*,월세,20.0,"4,000",50,연희로10길,단독다가구
서울특별시 서대문구 연희동,2**,월세,20.0,"1,000",70,연희로10길,단독다가구
서울특별시 서대문구 연희동,9*,월세,26.4,"1,000",57,연희로27길,단독다가구
서울특별시 서대문구 연희동,4*,월세,47.59,"3,000",95,연희로18길,단독다가구
서울특별시 서대문구 연희동,3**,월세,35.0,"1,000",65,연희로10길,단독다가구
서울특별시 마포구 망원동,4**,전세,82.72,"22,000",0,방울내로,단독다가구
서울특별시 마포구 망원동,4**,전세,40.25,"13,000",0,방울내로,단독다가구
서울특별시 마포구 망원동,4**,월세,16.5,"5,000",50,희우정로15길,단독다가구
서울특별시 강북구 번동,4**,월세,33.8,500,50,오패산로72길,단독다가구
서울특별시 은평구 대조동,1**,월세,39.47,500,55,역말로,단독다가구
서울특별시 용산구 원효로3가,1**,월세,37.18,"1,000",85,원효로41가길,단독다가구
서울특별시 중구 신당동,3**,월세,57.4,"2,000",110,다산로19길,단독다가구
서울특별시 성동구 금호동4가,1***,전세,23.12,"6,500",0,독서당로47길,단독다가구
서울특별시 종로구 명륜4가,1**,월세,18.0,"2,000",60,창경궁로,단독다가구
서울특별시 성동구 도선동,1**,전세,47.52,"17,000",0,왕십리로26길,단독다가구
서울특별시 성동구 사근동,2**,월세,33.04,500,50,사근동11길,단독다가구
서울특별시 성동구 사근동,2**,월세,13.2,500,40,사근동11길,단독다가구
서울특별시 종로구 충신동,2*,전세,35.12,"8,000",0,율곡로27길,단독다가구
서울특별시 강남구 청담동,1*,월세,23.0,500,85,삼성로147길,단독다가구
서울특별시 종로구 충신동,*,월세,46.57,"2,000",20,충신4길,단독다가구
서울특별시 용산구 이태원동,2**,전세,39.01,"15,000",0,회나무로13가길,단독다가구
서울특별시 용산구 이태원동,3*,월세,30.18,"1,000",80,이태원로14길,단독다가구
서울특별시 용산구 이태원동,1**,전세,41.32,"19,000",0,녹사평대로26나길,단독다가구
서울특별시 종로구 명륜3가,*,전세,16.0,"6,000",0,성균관로9길,단독다가구
