시군구,번지,단지명,전월세구분,전용면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 영등포구 신길동,1343,대방전철,전세,46.12,"30,000",0,여의대방로59길 12-8,아파트
서울특별시 영등포구 신길동,4958,보라매에스케이뷰,전세,59.98,"71,400",0,여의대방로35가길 19,아파트
서울특별시 영등포구 신길동,4958,보라매에스케이뷰,전세,59.98,"50,850",0,여의대방로35가길 19,아파트
서울특별시 영등포구 신길동,2-3,삼두,전세,57.87,"33,000",0,여의대방로61길 19,아파트
서울특별시 영등포구 양평동1가,20,신동아,월세,50.81,"2,000",80,영등포로12길 8,아파트
서울특별시 관악구 봉천동,1730,e편한세상서울대입구1단지,월세,59.9,"1,871",31,청룡10길 45,아파트
서울특별시 관악구 봉천동,1742,서울대노블루체,월세,25.729,"5,000",135,관악로12길 33,아파트
서울특별시 구로구 오류동,343,금강(343),전세,84.983,"40,950",0,오리로 1197,아파트
서울특별시 구로구 오류동,362,천왕역모아엘가트레뷰,전세,44.8933,"27,690",0,오리로 1165,아파트
서울특별시 구로구 오류동,362,천왕역모아엘가트레뷰,전세,44.8933,"27,690",0,오리로 1165,아파트
서울특별시 영등포구 영등포동,647,영등포푸르지오,전세,79.777,"63,000",0,도신로29길 28,아파트
서울특별시 영등포구 영등포동,647,영등포푸르지오,월세,79.777,"42,000",74,도신로29길 28,아파트
서울특별시 서초구 방배동,776-3,쌍용예가클래식,전세,121.0751,"118,000",0,방배로37길 26-9,아파트
서울특별시 서초구 방배동,3276,한진로즈힐,전세,102.503,"105,000",0,서초대로1길 2,아파트
서울특별시 서초구 방배동,906-13,서리풀e편한세상,월세,84.97,"100,000",130,효령로33길 50,아파트
서울특별시 동작구 신대방동,724,보라매자이더포레스트,전세,59.3399,"67,200",0,여의대방로22길 121,아파트
서울특별시 동작구 신대방동,724,보라매자이더포레스트,전세,59.3399,"67,200",0,여의대방로22길 121,아파트
서울특별시 금천구 가산동,769,두산,월세,84.9,"20,000",110,가산로 99,아파트
서울특별시 영등포구 문래동6가,43,한신,전세,40.04,"24,000",0,선유서로 43,아파트
서울특별시 관악구 신림동,1735-2,관악산휴먼시아3단지,월세,39.82,"6,300",14,난곡로 63,아파트
서울특별시 관악구 신림동,534-1,아데나,월세,18.0,"9,800",25,신사로 82,아파트
서울특별시 관악구 신림동,1727,그대家,전세,59.6,"35,000",0,난곡로 167,아파트
서울특별시 관악구 신림동,1735-2,관악산휴먼시아3단지,월세,39.82,"3,500",14,난곡로 63,아파트
서울특별시 관악구 신림동,1703-1,LIG대학마을(건영아파트3차),전세,84.82,"40,000",0,신림로3길 40,아파트
서울특별시 관악구 신림동,1426-10,관전GT타워,월세,14.8,"2,000",74,봉천로14길 12,아파트
서울특별시 관악구 신림동,1744,신림스카이아파트,월세,38.34,"32,000",15,신림로 185,아파트
서울특별시 영등포구 대림동,785-1,현대1,월세,84.75,"40,000",30,도신로4길 14,아파트
서울특별시 영등포구 대림동,1061,문영칸타빌레,전세,84.89,"30,000",0,도림천로 391,아파트
서울특별시 영등포구 대림동,650,성원(650),전세,84.66,"50,000",0,대림로 256,아파트
서울특별시 영등포구 대림동,993-8,무림,월세,69.98,"5,000",85,시흥대로 609,아파트
서울특별시 영등포구 영등포동7가,203,아크로타워스퀘어,전세,59.91,"73,000",0,국회대로54길 10,아파트
서울특별시 영등포구 영등포동7가,203,아크로타워스퀘어,월세,26.78,"8,131",22,국회대로54길 10,아파트
서울특별시 영등포구 영등포동7가,94-51,훼미리하우스117,월세,16.98,"5,000",45,버드나루로 85,아파트
서울특별시 영등포구 영등포동8가,76-1,삼환,월세,84.87,"20,000",168,영중로 145,아파트
서울특별시 영등포구 영등포동8가,76-1,삼환,월세,84.87,"50,000",100,영중로 145,아파트
서울특별시 구로구 개봉동,478,한진,전세,59.95,"31,100",0,개봉로3길 87,아파트
서울특별시 영등포구 당산동,121-26,브라보,전세,19.56,"17,800",0,버드나루로 103,아파트
서울특별시 영등포구 당산동,121-26,브라보,전세,19.56,"20,000",0,버드나루로 103,아파트
서울특별시 영등포구 당산동,374,래미안당산1차,전세,59.97,"44,100",0,당산로54길 11,아파트
서울특별시 관악구 봉천동,1742,서울대노블루체,월세,27.2625,"3,000",163,관악로12길 33,아파트
서울특별시 관악구 봉천동,854-3,(854-3),월세,15.75,"6,000",37,남부순환로224길 25,아파트
서울특별시 영등포구 문래동5가,67,문래모아미래도,전세,59.9,"32,494",0,선유로9나길 5,아파트
서울특별시 영등포구 당산동5가,11-33,당산디오빌,전세,33.09,"30,000",0,당산로 222,아파트
서울특별시 동작구 노량진동,54-4,더써밋타워,월세,18.3,"9,400",41,장승배기로 174,아파트
서울특별시 동작구 노량진동,54-4,더써밋타워,월세,18.3,"9,400",41,장승배기로 174,아파트
서울특별시 동작구 노량진동,54-4,더써밋타워,월세,17.84,"9,200",40,장승배기로 174,아파트
서울특별시 관악구 봉천동,1717,관악푸르지오,전세,59.58,"44,500",0,관악로30길 27,아파트
서울특별시 관악구 봉천동,1706,봉천우성,전세,84.96,"55,000",0,관악로30길 12,아파트
서울특별시 도봉구 창동,30,창동주공18단지,전세,45.77,"21,000",0,노해로70길 119,아파트
서울특별시 도봉구 창동,45,삼성래미안,월세,84.87,"25,000",65,노해로66길 21,아파트
서울특별시 성북구 동선동3가,251-5,로즈힐,전세,29.55,"23,100",0,동소문로26마길 20,아파트
서울특별시 도봉구 창동,819,태영데시앙,전세,84.995,"50,000",0,도봉로110다길 51,아파트
서울특별시 동대문구 회기동,346-18,베라체캠퍼스,월세,24.011,"1,000",98,이문로 37,아파트
서울특별시 동대문구 휘경동,380,회기역하트리움역세권청년주택,월세,33.7442,"7,616",21,망우로 46,아파트
서울특별시 동대문구 휘경동,109,롯데낙천대,전세,112.03,"55,000",0,외대역동로1길 24,아파트
서울특별시 동대문구 휘경동,336-32,캠퍼스드림오피스텔,월세,16.04,"1,000",89,이문로 10,아파트
서울특별시 동대문구 휘경동,376,서울휘경행복아파트,월세,14.97,570,24,장안벚꽃로 317,아파트
서울특별시 도봉구 쌍문동,153,기용,전세,41.31,"15,000",0,도봉로127길 43-10,아파트
서울특별시 중랑구 묵동,396,이편한세상화랑대,전세,59.935,"29,654",0,숙선옹주로 45,아파트
서울특별시 중랑구 중화동,208-33,동양엔파트,전세,84.79,"50,000",0,망우로 203,아파트
서울특별시 중랑구 묵동,396,이편한세상화랑대,전세,59.983,"29,654",0,숙선옹주로 45,아파트
서울특별시 중랑구 묵동,20,신내대림아파트,전세,107.05,"48,300",0,신내로21길 16,아파트
서울특별시 중랑구 망우동,598,신내역힐데스하임참좋은아파트,전세,84.8456,"56,000",0,봉화산로 301,아파트
서울특별시 성북구 상월곡동,101,동아에코빌,전세,84.97,"50,000",0,장월로1길 28,아파트
서울특별시 도봉구 쌍문동,507-1,에드가쌍문,월세,23.1866,100,44,삼양로 602,아파트
서울특별시 도봉구 쌍문동,732,북한산코오롱하늘채,전세,84.98,"46,000",0,우이천로 367,아파트
서울특별시 중랑구 신내동,640,신내글로리움,월세,44.68,"11,312",17,신내로 208,아파트
서울특별시 중랑구 신내동,657,신내9진흥,월세,39.84,"2,000",80,신내로 127,아파트
서울특별시 중랑구 신내동,816,신내우디안1단지,월세,59.6,"2,577",45,신내역로1길 85,아파트
서울특별시 중랑구 신내동,831,우디안4단지,월세,31.85,"7,752",4,신내역로 160,아파트
서울특별시 중랑구 신내동,831,우디안4단지,월세,31.85,"7,268",12,신내역로 160,아파트
서울특별시 중랑구 신내동,831,우디안4단지,월세,31.85,"6,862",11,신내역로 160,아파트
서울특별시 중랑구 신내동,816,신내우디안1단지,월세,59.47,"5,886",40,신내역로1길 85,아파트
서울특별시 중랑구 신내동,657,신내9진흥,전세,33.18,"22,000",0,신내로 127,아파트
서울특별시 중랑구 신내동,657,신내9진흥,전세,49.82,"29,000",0,신내로 127,아파트
서울특별시 중랑구 신내동,657,신내9진흥,월세,33.18,"1,000",75,신내로 127,아파트
서울특별시 중랑구 신내동,657,신내9진흥,월세,39.84,"5,000",70,신내로 127,아파트
서울특별시 중랑구 신내동,657,신내9진흥,월세,39.84,"2,000",75,신내로 127,아파트
서울특별시 중랑구 상봉동,481,신내아파트(12단지),월세,27.38,210,4,봉화산로 153,아파트
서울특별시 중랑구 상봉동,503,세이지움상봉,월세,23.9838,"8,000",47,봉우재로 101,아파트
서울특별시 중랑구 상봉동,503,세이지움상봉,월세,23.9838,"4,700",74,봉우재로 101,아파트
서울특별시 중랑구 상봉동,90-3,봄작시티24,월세,16.93,"19,000",5,망우로50길 24,아파트
서울특별시 중랑구 상봉동,496,우정아파트,월세,81.783,"10,000",160,상봉중앙로1다길 21,아파트
서울특별시 중랑구 상봉동,499,건영캐스빌,월세,84.6475,"20,000",120,상봉중앙로8길 76,아파트
서울특별시 광진구 광장동,148-4,워커힐푸르지오,전세,92.42,"80,000",0,아차산로78길 10,아파트
서울특별시 광진구 광장동,148-4,워커힐푸르지오,전세,92.4,"77,000",0,아차산로78길 10,아파트
서울특별시 광진구 자양동,860,테라팰리스건대2차,전세,84.13,"88,000",0,아차산로 311,아파트
서울특별시 중랑구 면목동,193-1,면목한신,월세,27.0,"1,000",53,중랑천로 20,아파트
서울특별시 중랑구 면목동,1511,두산3,월세,84.77,"10,000",150,면목로37길 57,아파트
서울특별시 광진구 화양동,113-1,광진코지웰,월세,19.2,"1,000",79,능동로19길 35,아파트
서울특별시 동대문구 신설동,117-9,신설동지웰홈스,월세,13.75,700,67,난계로 242,아파트
서울특별시 동대문구 용두동,795,이편한세상청계센트럴포레,월세,39.92,"11,155",28,무학로 91,아파트
서울특별시 동대문구 용두동,797,청량리역해링턴플레이스,전세,84.873,"75,000",0,고산자로34길 70,아파트
서울특별시 동대문구 용두동,792,래미안 허브리츠,월세,114.98,"10,000",280,정릉천동로 36,아파트
서울특별시 동대문구 용두동,798,청량리역한양수자인그라시엘,월세,84.97,"5,000",360,고산자로32길 78,아파트
서울특별시 동대문구 용두동,795,이편한세상청계센트럴포레,월세,59.96,"40,730",50,무학로 91,아파트
서울특별시 동대문구 용두동,791,용두두산위브,월세,84.99,"10,000",200,정릉천동로 16,아파트
서울특별시 강북구 미아동,160-3,푸르지오시티,월세,18.6479,"1,000",67,도봉로 290,아파트
서울특별시 강북구 수유동,738,한원힐트리움수유,전세,27.39,"21,000",0,노해로 104,아파트
서울특별시 강북구 번동,139,해모로아파트,전세,84.93,"40,000",0,오현로 156,아파트
서울특별시 강북구 번동,446-70,선경타워,월세,25.98,"3,000",125,오패산로77길 26,아파트
서울특별시 동대문구 제기동,1213,어진재,월세,15.61,"1,000",75,회기로 14,아파트
서울특별시 동대문구 제기동,1213,어진재,월세,15.61,"1,000",73,회기로 14,아파트
서울특별시 동대문구 전농동,695,동대문롯데캐슬노블레스,전세,59.98,"63,000",0,답십리로23길 30,아파트
서울특별시 동대문구 답십리동,1003,래미안위브,전세,84.99,"67,000",0,답십리로 130,아파트
서울특별시 동대문구 답십리동,488-18,센시티16,월세,19.453,"11,500",10,전농로 16,아파트
서울특별시 동대문구 답십리동,41,동서울한양,전세,76.41,"43,000",0,답십리로 184,아파트
서울특별시 동대문구 답십리동,1003,래미안위브,전세,84.98,"71,400",0,답십리로 130,아파트
서울특별시 강북구 수유동,740,에피소드수유838,월세,11.2511,"1,000",70,도봉로 315,아파트
서울특별시 강북구 수유동,279-74,수유다우아트리체,월세,14.86,"2,000",60,한천로 1174,아파트
서울특별시 도봉구 방학동,271-1,신동아아파트1,월세,43.35,"1,500",70,시루봉로 107,아파트
서울특별시 도봉구 방학동,271-1,신동아아파트1,전세,43.35,"18,000",0,시루봉로 107,아파트
서울특별시 도봉구 방학동,717-2,방학지음재힐스,월세,14.86,"1,000",60,도봉로150다길 28,아파트
서울특별시 도봉구 방학동,508,우성아파트2,전세,84.98,"30,800",0,해등로 307,아파트
서울특별시 도봉구 방학동,720-1,대상타운현대아파트,전세,60.0,"36,000",0,마들로 616,아파트
서울특별시 도봉구 도봉동,641,서원,전세,49.77,"16,800",0,마들로 684-19,아파트
서울특별시 성동구 용답동,233-1,힐데스하임,월세,14.56,"4,900",40,천호대로 416,아파트
서울특별시 성북구 길음동,542-1,길음역롯데캐슬트윈골드,월세,59.87,"35,000",140,길음로 11,아파트
서울특별시 성북구 길음동,1283,길음뉴타운6단지(래미안),전세,59.373,"55,000",0,길음로 16,아파트
서울특별시 성북구 길음동,1281,길음뉴타운4단지(e편한세상),월세,84.64,"60,000",15,길음로 118,아파트
서울특별시 성북구 길음동,1280,길음뉴타운2단지푸르지오,전세,59.99,"47,250",0,길음로 119,아파트
서울특별시 성북구 길음동,1280,길음뉴타운2단지푸르지오,전세,59.99,"50,000",0,길음로 119,아파트
서울특별시 성북구 길음동,1287-1,롯데캐슬골든힐스,전세,84.932,"70,000",0,서경로 60,아파트
서울특별시 성북구 길음동,1284,길음뉴타운8단지(래미안),전세,84.82,"70,000",0,길음로 33,아파트
서울특별시 성북구 길음동,1284,길음뉴타운8단지(래미안),전세,59.9,"64,000",0,길음로 33,아파트
서울특별시 성북구 길음동,1283,길음뉴타운6단지(래미안),월세,59.373,"5,000",170,길음로 16,아파트
서울특별시 성북구 길음동,1281,길음뉴타운4단지(e편한세상),전세,114.88,"78,700",0,길음로 118,아파트
